219,182,62.08
220,132,45.03
221,158,53.90
222,176,60.04
223,145,49.46
224,140,47.76
225,170,57.99
226,165,56.29
227,129,44.01
228,134,45.71
229,166,56.63
230,160,54.58
231,179,61.06
232,150,51.17
233,158,53.90
234,134,45.71
235,173,59.01
236,133,45.37
237,155,52.87
238,112,38.21
239,144,49.12
240,110,37.52
241,192,65.50
242,154,52.53
243,152,51.85
244,180,61.40
245,160,54.58
246,114,38.89
247,161,54.92
248,192,65.50
249,114,38.89
250,183,62.43
251,206,70.27
252,176,60.04
253,166,56.63
254,172,58.67
255,178,60.72
256,179,61.06
257,151,51.51
258,196,66.86
259,187,63.79
260,176,60.04
261,161,54.92
262,145,49.46
263,194,66.18
264,240,81.87
265,197,67.20
266,195,66.52
267,190,64.81
268,170,57.99
269,195,66.52
270,191,65.16
271,173,59.01
272,196,66.86
273,192,65.50
274,141,48.10
275,134,45.71
276,209,71.30
277,138,47.08
278,192,65.50
279,166,56.63
280,150,51.17
281,164,55.94
282,207,70.61
283,231,78.80
284,193,65.84
285,208,70.95
286,182,62.08
287,177,60.38
288,186,63.45
289,172,58.67
290,204,69.59
291,202,68.91
292,167,56.97
293,176,60.04
294,151,51.51
295,144,49.12
296,176,60.04
297,194,66.18
298,195,66.52
299,218,74.37
300,176,60.04
301,163,55.60
302,234,79.82
303,234,79.82
304,219,74.71
305,243,82.89
306,204,69.59
307,192,65.50
308,208,70.95
309,240,81.87
310,230,78.46
311,198,67.54
312,217,74.02
313,202,68.91
314,229,78.12
315,176,60.04
316,215,73.34
317,183,62.43
318,215,73.34
319,223,76.07
320,190,64.81
321,229,78.12
322,192,65.50
323,196,66.86
324,225,76.75
325,233,79.48
326,229,78.12
327,175,59.70
328,205,69.93
329,234,79.82
330,217,74.02
331,231,78.80
332,191,65.16
333,209,71.30
334,203,69.25
335,205,69.93
336,281,95.86
337,208,70.95
338,246,83.92
339,193,65.84
340,251,85.62
341,242,82.55
342,201,68.57
343,205,69.93
344,254,86.65
345,221,75.39
346,272,92.79
347,240,81.87
348,240,81.87
349,267,91.08
350,246,83.92
351,278,94.83
352,241,82.21
353,197,67.20
354,199,67.88
355,176,60.04
356,239,81.53
357,231,78.80
358,261,89.03
359,263,89.72
360,222,75.73
361,236,80.51
362,218,74.37
363,223,76.07
364,214,73.00
365,261,89.03
366,196,66.86
367,286,97.56
368,223,76.07
369,256,87.33
370,253,86.30
371,240,81.87
372,237,80.85
373,275,93.81
374,261,89.03
375,276,94.15
376,230,78.46
377,239,81.53
378,265,90.40
379,274,93.47
380,277,94.49
381,245,83.58
382,238,81.19
383,273,93.13
384,229,78.12
385,269,91.76
386,230,78.46
387,223,76.07
388,269,91.76
389,258,88.01
390,199,67.88
391,291,99.27
392,193,65.84
393,257,87.67
394,249,84.94
395,223,76.07
396,240,81.87
397,290,98.93
398,227,77.44
399,259,88.35
400,256,87.33
401,270,92.10
402,246,83.92
403,269,91.76
404,271,92.45
405,273,93.13
406,287,97.90
407,240,81.87
408,260,88.69
409,283,96.54
410,284,96.88
411,296,100.97
412,272,92.79
413,234,79.82
414,279,95.17
415,271,92.45
416,197,67.20
417,278,94.83
418,256,87.33
419,272,92.79
420,259,88.35
421,259,88.35
422,305,104.04
423,224,76.41
424,280,95.52
425,267,91.08
426,308,105.07
427,310,105.75
428,270,92.10
429,241,82.21
430,239,81.53
431,287,97.90
432,245,83.58
433,239,81.53
434,249,84.94
435,240,81.87
436,304,103.70
437,240,81.87
438,321,109.50
439,256,87.33
440,320,109.16
441,234,79.82
442,272,92.79
443,276,94.15
444,309,105.41
445,263,89.72
