101,1820,117.43,8.087859 
102,1823,119.04,8.106738 
103,1821,117.96,8.081285 
104,1823,119.04,8.100163 
105,1831,123.32,8.083576 
106,1825,120.11,8.013786 
107,1830,122.79,8.068120 
108,1834,124.93,8.024928 
109,1837,126.54,7.990596 
110,1833,124.40,7.965127 
111,1839,127.61,8.001719 
112,1839,127.61,7.949650 
113,1842,129.22,7.950774 
114,1841,128.68,7.925297 
115,1840,128.15,7.935284 
116,1838,127.08,7.945271 
117,1850,133.51,7.964127 
118,1851,134.05,7.858852 
119,1855,136.19,7.851095 
120,1855,136.19,7.816736 
121,1854,135.65,7.817839 
122,1854,135.65,7.827809 
123,1855,136.19,7.828914 
124,1854,135.65,7.821151 
125,1859,138.33,7.831121 
126,1860,138.87,7.787892 
127,1860,138.87,7.780124 
128,1862,139.94,7.781220 
129,1865,141.55,7.764584 
130,1870,144.23,7.739078 
131,1871,144.77,7.695835 
132,1868,143.16,7.688052 
133,1870,144.23,7.715735 
134,1879,149.05,7.699089 
135,1879,149.05,7.620372 
136,1878,148.52,7.621445 
137,1882,150.66,7.631384 
138,1881,150.13,7.596991 
139,1887,153.34,7.606926 
140,1891,155.49,7.554797 
141,1888,153.88,7.520392 
142,1890,154.95,7.548049 
143,1897,158.70,7.531377 
144,1890,154.95,7.470369 
145,1895,157.63,7.533485 
146,1898,159.24,7.490211 
147,1899,159.77,7.464662 
148,1895,157.63,7.456844 
149,1899,159.77,7.493358 
150,1900,160.31,7.458943 
151,1904,162.46,7.451124 
152,1926,174.25,7.416703 
153,1904,162.46,7.222677 
154,1905,162.99,7.418756 
155,1917,169.42,7.410930 
156,1914,167.82,7.305569 
157,1919,170.50,7.333193 
158,1917,169.42,7.289888 
159,1918,169.96,7.308643 
160,1919,170.50,7.300801 
161,1920,171.03,7.292956 
162,1922,172.10,7.285111 
163,1922,172.10,7.268398 
164,1920,171.03,7.269416 
165,1925,173.71,7.288167 
166,1934,178.54,7.244854 
167,1904,162.46,7.166068 
168,1936,179.61,7.433071 
169,1927,174.78,7.150378 
170,1936,179.61,7.231177 
171,1936,179.61,7.152389 
172,1957,190.87,7.153389 
173,1938,180.68,6.968188 
174,1938,180.68,7.137629 
175,1940,181.75,7.138626 
176,1939,181.22,7.121890 
177,1946,184.97,7.131752 
178,1947,185.50,7.070681 
179,1952,188.18,7.062801 
180,1952,188.18,7.019454 
181,1951,187.65,7.020433 
182,1953,188.72,7.030279 
183,1961,193.01,7.013526 
184,1957,190.87,6.943571 
185,1958,191.40,6.980006 
186,1965,195.15,6.972112 
187,1966,195.69,6.911017 
188,1968,196.76,6.903114 
189,1967,196.23,6.886342 
190,1943,183.36,6.896168 
191,1968,196.76,7.109928 
192,1972,198.91,6.889252 
193,1969,197.30,6.854745 
194,1978,202.12,6.882299 
195,1973,199.44,6.803456 
196,1979,202.66,6.848736 
197,1979,202.66,6.796489 
198,1984,205.34,6.797433 
199,1984,205.34,6.754045 
200,1984,205.34,6.754984 
201,1985,205.87,6.755923 
202,1991,209.09,6.747995 
203,1990,208.55,6.695732 
204,1995,211.23,6.705529 
205,1998,212.84,6.662126 
206,1996,211.77,6.636451 
207,2000,213.91,6.655106 
208,1998,212.84,6.620562 
209,2000,213.91,6.639214 
210,2006,217.13,6.622401 
211,2003,215.52,6.570119 
212,2005,216.59,6.597630 
213,2006,217.13,6.580811 
214,2002,214.99,6.572856 
215,2010,219.27,6.609233 
216,2011,219.81,6.539216 
217,2013,220.88,6.531255 
218,2013,220.88,6.514426 
219,2012,220.35,6.515327 
220,2020,224.64,6.525096 
221,2016,222.49,6.455065 
222,2010,219.27,6.491425 
223,2022,225.71,6.545522 
224,2022,225.71,6.440028 
225,2025,227.32,6.440918 
226,2026,227.85,6.415208 
227,2031,230.53,6.407228 
228,2028,228.92,6.363780 
229,2032,231.07,6.391259 
230,2032,231.07,6.356675 
231,2034,232.14,6.357552 
232,2033,231.60,6.340696 
233,2034,232.14,6.350438 
234,2034,232.14,6.342447 
235,2036,233.21,6.343322 
236,2037,233.75,6.326464 
237,2044,237.50,6.318470 
238,2045,238.04,6.257274 
239,2044,237.50,6.249269 
240,2067,249.83,6.258997 
241,2056,243.93,6.055926 
242,2054,242.86,6.154292 
243,2053,242.32,6.172872 
244,2060,246.08,6.182588 
245,2054,242.86,6.121373 
246,2059,245.54,6.175414 
247,2064,248.22,6.131930 
248,2066,249.29,6.088440 
249,2064,248.22,6.071543 
250,2064,248.22,6.090111 
251,2064,248.22,6.090947 
252,2070,251.44,6.091784 
253,2067,249.83,6.039421 
254,2067,249.83,6.066850 
255,2071,251.97,6.067683 
256,2072,252.51,6.033049 
257,2078,255.73,6.025010 
258,2077,255.19,5.972637 
259,2074,253.58,5.982322 
260,2080,256.80,6.009742 
261,2085,259.48,5.957366 
262,2067,249.83,5.913848 
263,2083,258.41,6.074259 
264,2088,261.09,5.933225 
265,2090,262.16,5.889704 
266,2087,260.55,5.872777 
267,2091,262.69,5.900180 
268,2096,265.37,5.865521 
269,2096,265.37,5.821990 
270,2098,266.45,5.822785 
271,2098,266.45,5.805849 
272,2098,266.45,5.806642 
273,2097,265.91,5.807435 
274,2097,265.91,5.817095 
275,2097,265.91,5.817889 
276,2105,270.20,5.818684 
277,2112,273.95,5.748546 
278,2107,271.27,5.687263 
279,2109,272.34,5.732372 
280,2105,270.20,5.715421 
281,2106,270.73,5.751667 
282,2108,271.81,5.743584 
283,2112,273.95,5.726634 
284,2114,275.02,5.691948 
285,2116,276.09,5.674990 
286,2113,274.49,5.658029 
287,2117,276.63,5.685400 
288,2118,277.17,5.650708 
289,2107,271.27,5.642610 
290,2122,279.31,5.740911 
291,2122,279.31,5.608693 
292,2126,281.46,5.609456 
293,2127,281.99,5.574752 
294,2136,286.82,5.566643 
295,2128,282.53,5.487598 
296,2131,284.14,5.559277 
297,2131,284.14,5.533432 
298,2134,285.74,5.534184 
299,2137,287.35,5.508335 
300,2135,286.28,5.482482 
301,2135,286.28,5.500959 
302,2145,291.64,5.501706 
303,2142,290.03,5.413785 
304,2145,291.64,5.441118 
305,2154,296.46,5.415256 
306,2146,292.18,5.336189 
307,2149,293.78,5.407844 
308,2153,295.93,5.381976 
309,2158,298.61,5.347238 
310,2154,296.46,5.303627 
311,2150,294.32,5.339811 
312,2152,295.39,5.375999 
313,2155,297.00,5.358994 
314,2160,299.68,5.333118 
315,2160,299.68,5.289505 
316,2160,299.68,5.290219 
317,2160,299.68,5.290934 
318,2162,300.75,5.291648 
319,2146,292.18,5.274629 
320,2161,300.22,5.417208 
321,2166,302.90,5.284940 
322,2165,302.36,5.241319 
323,2170,305.04,5.250893 
324,2172,306.11,5.207268 
325,2172,306.11,5.190235 
326,2174,307.18,5.190934 
327,2175,307.72,5.173900 
328,2175,307.72,5.165730 
329,2175,307.72,5.166425 
330,2174,307.18,5.167120 
331,2176,308.26,5.176682 
332,2176,308.26,5.159645 
333,2180,310.40,5.160339 
334,2181,310.94,5.125566 
335,2178,309.33,5.117388 
336,2183,312.01,5.144676 
337,2187,314.15,5.101034 
338,2185,313.08,5.066252 
339,2185,313.08,5.084665 
340,2184,312.55,5.085347 
341,2192,316.83,5.094897 
342,2190,315.76,5.024647 
343,2197,319.51,5.043054 
344,2192,316.83,4.981663 
345,2195,318.44,5.026663 
346,2198,320.05,5.000737 
347,2192,316.83,4.974806 
348,2194,317.91,5.028672 
349,2202,322.19,5.011613 
350,2198,320.05,4.941350 
351,2198,320.05,4.977478 
352,2203,322.73,4.978143 
353,2203,322.73,4.934476 
354,2203,322.73,4.935136 
355,2205,323.80,4.935795 
356,2211,327.02,4.918721 
357,2213,328.09,4.866178 
358,2207,324.87,4.849094 
359,2211,327.02,4.902941 
360,2211,327.02,4.868128 
361,2214,328.63,4.868778 
362,2214,328.63,4.842827 
363,2210,326.48,4.843472 
364,2215,329.16,4.879585 
365,2220,331.84,4.835901 
366,2220,331.84,4.792212 
367,2224,333.99,4.792850 
368,2224,333.99,4.758021 
369,2224,333.99,4.758654 
370,2224,333.99,4.759287 
371,2223,333.45,4.759920 
372,2224,333.99,4.769419 
373,2224,333.99,4.761186 
374,2235,339.88,4.761819 
375,2227,335.59,4.664918 
376,2231,337.74,4.736470 
377,2230,337.20,4.701632 
378,2230,337.20,4.711123 
379,2235,339.88,4.711748 
380,2235,339.88,4.668039 
381,2234,339.35,4.668658 
382,2238,341.49,4.678144 
383,2240,342.56,4.643297 
384,2238,341.49,4.626178 
385,2238,341.49,4.644524 
386,2245,345.24,4.645139 
387,2242,343.64,4.583686 
388,2242,343.64,4.610893 
389,2245,345.24,4.611503 
390,2246,345.78,4.585512 
391,2240,342.56,4.577252 
392,2249,347.39,4.631056 
393,2249,347.39,4.551868 
394,2238,341.49,4.552469 
395,2255,350.60,4.650603 
396,2250,347.92,4.500485 
397,2250,347.92,4.545412 
398,2251,348.46,4.546011 
399,2252,349.00,4.537744 
400,2256,351.14,4.529476 
401,2253,349.53,4.494606 
402,2256,351.14,4.521798 
403,2254,350.07,4.495793 
404,2256,351.14,4.514118 
405,2258,352.21,4.496980 
406,2257,351.68,4.479838 
407,2258,352.21,4.489294 
408,2266,356.50,4.481018 
409,2260,353.28,4.410675 
410,2263,354.89,4.464453 
411,2261,353.82,4.438440 
412,2263,354.89,4.456756 
413,2266,356.50,4.439609 
414,2269,358.11,4.413592 
415,2270,358.64,4.387571 
416,2272,359.72,4.379279 
417,2282,365.08,4.362120 
418,2272,359.72,4.274024 
419,2276,361.86,4.363251 
420,2286,367.22,4.328355 
421,2277,362.40,4.240255 
422,2279,363.47,4.320608 
423,2279,363.47,4.303441 
424,2279,363.47,4.304003 
425,2285,366.68,4.304565 
426,2282,365.08,4.251928 
427,2289,368.83,4.279083 
428,2283,365.61,4.217575 
429,2286,367.22,4.271325 
430,2286,367.22,4.245282 
431,2288,368.29,4.245836 
432,2288,368.29,4.228656 
433,2288,368.29,4.229207 
434,2290,369.37,4.229758 
435,2288,368.29,4.212576 
436,2291,369.90,4.230858 
437,2289,368.83,4.204809 
438,2294,371.51,4.223090 
439,2294,371.51,4.179307 
440,2291,369.90,4.179850 
441,2299,374.19,4.206993 
442,2293,370.97,4.136607 
443,2295,372.05,4.190344 
444,2298,373.65,4.173155 
445,2298,373.65,4.147098 
446,2302,375.80,4.147636 
447,2304,376.87,4.112708 
448,2303,376.33,4.095508 
449,2289,368.83,4.104905 
450,2302,375.80,4.229570 
451,2306,377.94,4.114853 
452,2255,350.60,4.079920 
453,2307,378.48,4.532649 
454,2310,380.09,4.072174 
455,2307,378.48,4.046101 
456,2310,380.09,4.073224 
457,2310,380.09,4.047151 
458,2311,380.62,4.047674 
459,2310,380.09,4.039331 
460,2311,380.62,4.048719 
461,2309,379.55,4.040376 
462,2310,380.09,4.058630 
463,2319,384.91,4.050288 
464,2315,382.77,3.971011 
465,2318,384.37,4.006989 
466,2319,384.91,3.980906 
467,2318,384.37,3.972553 
468,2314,382.23,3.981931 
469,2318,384.37,4.017910 
470,2321,385.98,3.982962 
471,2319,384.91,3.956875 
472,2323,387.05,3.975117 
473,2322,386.52,3.940161 
474,2322,386.52,3.949534 
475,2322,386.52,3.950042 
476,2325,388.13,3.950550 
477,2323,387.05,3.924458 
478,2324,387.59,3.942695 
479,2325,388.13,3.934335 
480,2328,389.73,3.925974 
481,2332,391.88,3.899878 
482,2327,389.20,3.864911 
483,2330,390.81,3.909740 
484,2319,384.91,3.883641 
485,2334,392.95,3.981672 
486,2334,392.95,3.849183 
487,2333,392.41,3.849676 
488,2327,389.20,3.859035 
489,2336,394.02,3.912729 
490,2317,383.84,3.833429 
491,2337,394.56,4.002387 
492,2335,393.49,3.825567 
493,2336,394.02,3.843789 
494,2343,397.78,3.835413 
495,2345,398.85,3.773837 
496,2340,396.17,3.756584 
497,2341,396.70,3.801397 
498,2344,398.31,3.793015 
499,2347,399.92,3.766898 
500,2348,400.46,3.740778 
501,2345,398.85,3.732387 
502,2351,402.06,3.759461 
503,2329,390.27,3.706740 
504,2346,399.38,3.902277 
505,2351,402.06,3.752043 
506,2337,394.56,3.708186 
507,2349,400.99,3.832791 
508,2346,399.38,3.726879 
509,2350,401.53,3.753953 
510,2352,402.60,3.718963 
511,2354,403.67,3.701702 
512,2351,402.06,3.684438 
513,2352,402.60,3.711505 
514,2352,402.60,3.703109 
515,2352,402.60,3.703578 
516,2355,404.21,3.704048 
517,2355,404.21,3.677917 
518,2353,403.14,3.678383 
519,2355,404.21,3.696583 
520,2355,404.21,3.679317 
521,2356,404.74,3.679782 
522,2361,407.42,3.671381 
523,2356,404.74,3.627513 
524,2362,407.96,3.672304 
525,2363,408.50,3.619568 
526,2363,408.50,3.611159 
527,2363,408.50,3.611614 
528,2367,410.64,3.612070 
529,2368,411.18,3.577059 
530,2370,412.25,3.568642 
531,2365,409.57,3.551358 
532,2368,411.18,3.596138 
533,2365,409.57,3.569991 
534,2367,410.64,3.597040 
535,2370,412.25,3.579760 
536,2370,412.25,3.553610 
537,2372,413.32,3.554056 
538,2371,412.78,3.536769 
539,2378,416.54,3.546080 
540,2375,414.93,3.484458 
541,2374,414.39,3.511495 
542,2378,416.54,3.520802 
543,2379,417.07,3.485776 
544,2375,414.93,3.477347 
545,2382,418.68,3.513248 
546,2382,418.68,3.451621 
547,2384,419.75,3.452052 
548,2382,418.68,3.434751 
549,2381,418.14,3.452912 
550,2352,402.60,3.462211 
551,2384,419.75,3.719777 
552,2384,419.75,3.436512 
553,2384,419.75,3.436941 
554,2383,419.22,3.437370 
555,2385,420.29,3.446666 
556,2384,419.75,3.429362 
557,2384,419.75,3.438656 
558,2384,419.75,3.439085 
559,2386,420.82,3.439513 
560,2391,423.50,3.422209 
561,2391,423.50,3.378302 
562,2389,422.43,3.378721 
563,2389,422.43,3.396875 
564,2389,422.43,3.397298 
565,2388,421.90,3.397720 
566,2389,422.43,3.407008 
567,2391,423.50,3.398566 
568,2396,426.18,3.381254 
569,2391,423.50,3.337341 
570,2395,425.65,3.382087 
571,2389,422.43,3.347041 
572,2391,423.50,3.400656 
573,2394,425.11,3.383344 
574,2394,425.11,3.357164 
575,2396,426.18,3.357580 
576,2394,425.11,3.340263 
577,2398,427.26,3.358409 
578,2403,429.94,3.323358 
579,2400,428.33,3.279436 
580,2402,429.40,3.306441 
581,2399,427.79,3.289116 
582,2399,427.79,3.316122 
583,2399,427.79,3.316531 
584,2402,429.40,3.316941 
585,2402,429.40,3.290751 
586,2403,429.94,3.291156 
587,2404,430.47,3.282695 
588,2410,433.69,3.274233 
589,2403,429.94,3.221436 
590,2410,433.69,3.283899 
591,2411,434.23,3.222236 
592,2409,433.15,3.213764 
593,2416,436.91,3.231893 
594,2414,435.83,3.170223 
595,2413,435.30,3.188344 
596,2416,436.91,3.197601 
597,2413,435.30,3.171393 
598,2418,437.98,3.198381 
599,2414,435.83,3.154438 
600,2416,436.91,3.190291 
601,2416,436.91,3.172948 
602,2416,436.91,3.173336 
603,2417,437.44,3.173724 
604,2432,445.48,3.165245 
605,2420,439.05,3.032632 
606,2416,436.91,3.139399 
607,2423,440.66,3.175249 
608,2417,437.44,3.113570 
609,2422,440.12,3.167149 
610,2427,442.80,3.123203 
611,2426,442.27,3.079249 
612,2419,438.51,3.088490 
613,2421,439.59,3.150932 
614,2422,440.12,3.133582 
615,2427,442.80,3.125098 
616,2418,437.98,3.081144 
617,2423,440.66,3.161318 
618,2424,441.19,3.117370 
619,2426,442.27,3.108882 
620,2430,444.41,3.091527 
621,2425,441.73,3.056435 
622,2426,442.27,3.101139 
623,2430,444.41,3.092649 
624,2429,443.87,3.057557 
625,2431,444.95,3.066794 
626,2429,443.87,3.049431 
627,2432,445.48,3.067534 
628,2429,443.87,3.041305 
629,2431,444.95,3.068273 
630,2428,443.34,3.050910 
631,2431,444.95,3.077880 
632,2432,445.48,3.051651 
633,2431,444.95,3.043154 
634,2429,443.87,3.052388 
635,2435,447.09,3.070491 
636,2432,445.48,3.017662 
637,2430,444.41,3.044625 
638,2433,446.02,3.062726 
639,2435,447.09,3.036496 
640,2437,448.16,3.019130 
641,2438,448.70,3.001759 
642,2439,449.23,2.993254 
643,2439,449.23,2.984747 
644,2440,449.77,2.985106 
645,2435,447.09,2.976598 
646,2439,449.23,3.021289 
647,2438,448.70,2.986185 
648,2445,452.45,2.995411 
649,2441,450.31,2.933704 
650,2442,450.84,2.969522 
651,2443,451.38,2.961011 
652,2443,451.38,2.952499 
653,2445,452.45,2.952852 
654,2441,450.31,2.935473 
655,2445,452.45,2.971290 
656,2442,450.84,2.936180 
657,2448,454.06,2.963130 
658,2446,452.99,2.910286 
659,2447,453.52,2.928365 
660,2445,452.45,2.919848 
661,2450,455.13,2.937931 
662,2445,452.45,2.893947 
663,2448,454.06,2.938626 
664,2448,454.06,2.912377 
665,2448,454.06,2.912724 
666,2451,455.67,2.913072 
667,2466,463.71,2.886818 
668,2450,455.13,2.754161 
669,2451,455.67,2.896352 
670,2450,455.13,2.887830 
671,2449,454.59,2.897039 
672,2454,457.28,2.906251 
673,2459,459.96,2.862263 
674,2449,454.59,2.818270 
675,2454,457.28,2.907270 
676,2455,457.81,2.863281 
677,2457,458.88,2.854755 
678,2455,457.81,2.837359 
679,2459,459.96,2.855429 
680,2457,458.88,2.820301 
681,2458,459.42,2.838366 
682,2458,459.42,2.829835 
683,2458,459.42,2.830170 
684,2458,459.42,2.830504 
685,2461,461.03,2.830838 
686,2463,462.10,2.804573 
687,2459,459.96,2.787170 
688,2462,461.56,2.822965 
689,2467,464.24,2.796697 
690,2463,462.10,2.752693 
691,2470,465.85,2.788483 
692,2466,463.71,2.726745 
693,2465,463.17,2.762531 
694,2467,464.24,2.771721 
695,2463,462.10,2.754313 
696,2471,466.39,2.790103 
697,2467,464.24,2.719498 
698,2467,464.24,2.755282 
699,2470,465.85,2.755605 
700,2470,465.85,2.729328 
701,2477,469.60,2.729647 
702,2476,469.07,2.667899 
703,2475,468.53,2.677075 
704,2475,468.53,2.686254 
705,2477,469.60,2.686567 
706,2475,468.53,2.669146 
707,2473,467.46,2.687190 
708,2480,471.21,2.705236 
709,2479,470.68,2.643484 
710,2480,471.21,2.652657 
711,2480,471.21,2.644098 
712,2480,471.21,2.644404 
713,2481,471.75,2.644711 
714,2480,471.21,2.636151 
715,2480,471.21,2.645322 
716,2482,472.28,2.645628 
717,2481,471.75,2.628201 
718,2483,472.82,2.637372 
719,2483,472.82,2.619943 
720,2485,473.89,2.620245 
721,2481,471.75,2.602815 
722,2480,471.21,2.638582 
723,2484,473.36,2.647753 
724,2487,474.96,2.612593 
725,2483,472.82,2.586294 
726,2482,472.28,2.622058 
727,2480,471.21,2.631227 
728,2486,474.43,2.649265 
729,2487,474.96,2.596370 
730,2490,476.57,2.587803 
731,2487,474.96,2.561501 
732,2487,474.96,2.588394 
733,2496,479.79,2.588691 
734,2495,479.25,2.509188 
735,2487,474.96,2.518342 
736,2489,476.04,2.589562 
737,2487,474.96,2.572126 
738,2487,474.96,2.590154 
739,2503,483.54,2.590451 
740,2493,478.18,2.448883 
741,2494,478.72,2.537825 
742,2502,483.00,2.529249 
743,2490,476.57,2.458604 
744,2496,479.79,2.565282 
745,2496,479.79,2.512375 
746,2493,478.18,2.512661 
747,2497,480.32,2.539547 
748,2491,477.11,2.504371 
749,2496,479.79,2.557855 
750,2495,479.25,2.513814 
751,2499,481.40,2.522967 
752,2497,480.32,2.487787 
753,2495,479.25,2.505803 
754,2498,480.86,2.523821 
755,2496,479.79,2.497508 
756,2497,480.32,2.515524 
757,2498,480.86,2.506944 
758,2503,483.54,2.498361 
759,2499,481.40,2.454313 
760,2497,480.32,2.490056 
761,2503,483.54,2.508071 
762,2501,482.47,2.455156 
763,2501,482.47,2.473166 
764,2502,483.00,2.473445 
765,2501,482.47,2.464859 
766,2503,483.54,2.474003 
767,2499,481.40,2.456550 
768,2509,486.76,2.492293 
769,2508,486.22,2.403908 
770,2506,485.15,2.413044 
771,2510,487.29,2.431048 
772,2506,485.15,2.395855 
773,2509,486.76,2.431590 
774,2506,485.15,2.405262 
775,2510,487.29,2.432132 
776,2505,484.61,2.396939 
777,2512,488.37,2.441540 
778,2511,487.83,2.379747 
779,2513,488.90,2.388880 
780,2512,488.37,2.371413 
781,2513,488.90,2.380544 
782,2512,488.37,2.371943 
783,2517,491.05,2.381073 
784,2518,491.58,2.337006 
785,2514,489.44,2.328399 
786,2515,489.97,2.364124 
787,2512,488.37,2.355519 
788,2516,490.51,2.382381 
789,2517,491.05,2.347179 
790,2515,489.97,2.338573 
791,2512,488.37,2.356566 
792,2515,489.97,2.383428 
793,2518,491.58,2.357093 
794,2512,488.37,2.330755 
795,2517,491.05,2.384212 
796,2517,491.05,2.340145 
797,2517,491.05,2.340404 
798,2518,491.58,2.340663 
799,2514,489.44,2.332056 
800,2524,494.80,2.367781 
801,2522,493.73,2.279376 
802,2519,492.12,2.297360 
803,2522,493.73,2.324213 
804,2519,492.12,2.297869 
805,2516,490.51,2.324722 
806,2519,492.12,2.351578 
807,2523,494.26,2.325239 
808,2519,492.12,2.290030 
809,2527,496.41,2.325747 
810,2525,495.33,2.255070 
811,2523,494.26,2.273051 
812,2523,494.26,2.291033 
813,2529,497.48,2.291284 
814,2526,495.87,2.238335 
815,2526,495.87,2.265180 
816,2522,493.73,2.265428 
817,2525,495.33,2.301141 
818,2528,496.94,2.274794 
819,2554,510.88,2.248444 
820,2533,499.62,2.018155 
821,2531,498.55,2.204567 
822,2532,499.09,2.222538 
823,2535,500.69,2.213914 
824,2533,499.62,2.187554 
825,2538,502.30,2.205523 
826,2539,502.84,2.161428 
827,2541,503.91,2.152794 
828,2537,501.77,2.135292 
829,2543,504.98,2.170987 
830,2538,502.30,2.118021 
831,2535,500.69,2.162580 
832,2538,502.30,2.189413 
833,2539,502.84,2.163048 
834,2538,502.30,2.154414 
835,2533,499.62,2.163512 
836,2538,502.30,2.208078 
837,2538,502.30,2.163983 
838,2538,502.30,2.164215 
839,2540,503.37,2.164448 
840,2542,504.45,2.146947 
841,2537,501.77,2.129444 
842,2542,504.45,2.174004 
843,2544,505.52,2.129905 
844,2542,504.45,2.112398 
845,2543,504.98,2.130357 
846,2544,505.52,2.121718 
847,2544,505.52,2.113076 
848,2543,504.98,2.113301 
849,2544,505.52,2.122393 
850,2542,504.45,2.113752 
851,2544,505.52,2.131710 
852,2544,505.52,2.114204 
853,2544,505.52,2.114429 
854,2542,504.45,2.114653 
855,2548,507.66,2.132612 
856,2547,507.13,2.079638 
857,2546,506.59,2.088725 
858,2531,498.55,2.097812 
859,2550,508.73,2.231034 
860,2546,506.59,2.062810 
861,2553,510.34,2.098493 
862,2546,506.59,2.036648 
863,2544,505.52,2.098928 
864,2547,507.13,2.116884 
865,2554,510.88,2.090509 
866,2547,507.13,2.028663 
867,2546,506.59,2.090942 
868,2548,507.66,2.100029 
869,2549,508.20,2.082517 
870,2550,508.73,2.073871 
871,2554,510.88,2.065223 
872,2549,508.20,2.029973 
873,2550,508.73,2.074518 
874,2550,508.73,2.065870 
875,2550,508.73,2.066087 
876,2550,508.73,2.066304 
877,2553,510.34,2.066521 
878,2554,510.88,2.040138 
879,2559,513.56,2.031485 
880,2559,513.56,1.987363 
881,2559,513.56,1.987569 
882,2558,513.02,1.987775 
883,2558,513.02,1.996846 
884,2559,513.56,1.997053 
885,2559,513.56,1.988394 
886,2555,511.41,1.988600 
887,2559,513.56,2.024271 
888,2558,513.02,1.989016 
889,2558,513.02,1.998088 
890,2558,513.02,1.998295 
891,2558,513.02,1.998501 
892,2558,513.02,1.998708 
893,2558,513.02,1.998915 
894,2559,513.56,1.999122 
895,2555,511.41,1.990463 
896,2559,513.56,2.026134 
897,2554,510.88,1.990879 
898,2558,513.02,2.035418 
899,2559,513.56,2.000163 
900,2559,513.56,1.991503 
901,2559,513.56,1.991709 
902,2559,513.56,1.991915 
903,2559,513.56,1.992120 
904,2559,513.56,1.992326 
905,2559,513.56,1.992531 
906,2559,513.56,1.992737 
907,2559,513.56,1.992943 
908,2559,513.56,1.993148 
909,2559,513.56,1.993354 
910,2559,513.56,1.993559 
911,2559,513.56,1.993765 
912,2559,513.56,1.993971 
913,2559,513.56,1.994176 
914,2559,513.56,1.994382 
915,2559,513.56,1.994587 
916,2585,527.50,1.994793 
917,2559,513.56,1.764465 
918,2559,513.56,1.995171 
919,2559,513.56,1.995377 
920,2559,513.56,1.995582 
921,2559,513.56,1.995788 
922,2559,513.56,1.995993 
923,2559,513.56,1.996199 
924,2559,513.56,1.996405 
925,2559,513.56,1.996610 
926,2583,526.42,1.996816 
927,2559,513.56,1.784221 
928,2559,513.56,1.997196 
929,2582,525.89,1.997402 
930,2583,526.42,1.793674 
931,2581,525.35,1.784984 
932,2581,525.35,1.802891 
933,2559,513.56,1.803069 
